software,file,line,coverage,original,mutated,task,Status,ExitCode_blank,ExitCode,job,Elapsed,hours,megabytes,State_batch,State_blank,State_extern,ExitCode_batch,ExitCode_extern,passed
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else -1L, parent.frame(), inherits=TRUE)   # bump number of tests run",1024,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:23,0.0563888888888889,288.27734375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>(0+1)) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1025,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:23,0.0563888888888889,288.32421875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>(0-1)) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1026,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:24,0.0733333333333333,508.74609375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, inherits=TRUE, parent.frame())   # bump number of tests run",1032,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:20,0.0555555555555556,288.484375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,284,12662,took = proc.time()[3L]-lasttime  # so that prep time between tests is attributed to the following test,took = proc.time()[3L]+lasttime  # so that prep time between tests is attributed to the following test,1079,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:04,0.0677777777777778,459.82421875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,284,12662,took = proc.time()[3L]-lasttime  # so that prep time between tests is attributed to the following test,took = proc.time()[3L]*lasttime  # so that prep time between tests is attributed to the following test,1080,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:48,0.0466666666666667,825.45703125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,284,12662,took = proc.time()[3L]-lasttime  # so that prep time between tests is attributed to the following test,took = proc.time()[3L]/lasttime  # so that prep time between tests is attributed to the following test,1081,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:47,0.0463888888888889,829.89453125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,284,12662,took = proc.time()[3L]-lasttime  # so that prep time between tests is attributed to the following test,took = proc.time()[1L]-lasttime  # so that prep time between tests is attributed to the following test,1083,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:53,0.0480555555555556,739.0234375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,293,12662,"assign(""""lasttime"""", proc.time()[3L], parent.frame(), inherits=TRUE)  # after gc() to exclude gc() time from next test when memtest","assign(""""lasttime"""", proc.time()[1L], parent.frame(), inherits=TRUE)  # after gc() to exclude gc() time from next test when memtest",1161,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:23,0.0563888888888889,339.1171875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,293,12662,"assign(""""lasttime"""", proc.time()[3L], parent.frame(), inherits=TRUE)  # after gc() to exclude gc() time from next test when memtest","assign(""""lasttime"""", proc.time()[3L], inherits=TRUE, parent.frame())  # after gc() to exclude gc() time from next test when memtest",1167,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:07,0.0686111111111111,288.34375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,315,2111,"length(grep(x, y, fixed=TRUE)) ||  # try treating x as literal first; useful for most messages containing ()[]+ characters","length(grep(x, fixed=TRUE, y)) ||  # try treating x as literal first; useful for most messages containing ()[]+ characters",1212,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:46,0.0627777777777778,355.3046875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,316,2111,"length(tryCatch(grep(x, y, ignore.case=ignore.case), error=function(e)NULL))  # otherwise try x as regexp","length(tryCatch(grep(x, ignore.case=ignore.case, y), error=function(e)NULL))  # otherwise try x as regexp",1217,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:57,0.0491666666666667,286.375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,388,690,"output = paste(output, collapse=""""\n"""")  # so that output= can be either a \n separated string, or a vector of strings.","output = paste( collapse=""""\n"""",output)  # so that output= can be either a \n separated string, or a vector of strings.",1472,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:34,0.0427777777777778,727.59375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,428,86,"if (identical(xc,yc) && identical(key(x),key(y))) return(invisible(TRUE))  # check key on original x and y because := above might have cleared it on xc or yc","if (identical(xc,yc) || identical(key(x),key(y))) return(invisible(TRUE))  # check key on original x and y because := above might have cleared it on xc or yc",1622,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:57,0.0491666666666667,914.37109375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,428,86,"if (identical(xc,yc) && identical(key(x),key(y))) return(invisible(TRUE))  # check key on original x and y because := above might have cleared it on xc or yc","if (identical(yc,xc) && identical(key(x),key(y))) return(invisible(TRUE))  # check key on original x and y because := above might have cleared it on xc or yc",1626,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:54,0.0483333333333333,848.96875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,timetaken.R,12,1207,tt = proc.time()-started.at  # diff all 3 times,tt = proc.time()/started.at  # diff all 3 times,75,1 NOTE,0:0,NOTE:installed package size,9793964,00:03:39,0.0608333333333333,429.49609375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
